FC ,OT ,JC ,E  ,A  ,D  ,I  ,FJ ,IE ,F  ,FA ,B  ,AC , C ,IC ,AH , E ,JF ,EF ,duration,target,age_lastyear,GENDER,HHSIZE,num_kids_lastyear,novehicle,work_income,nonwork_income,total_income
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,38.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,,,4.0,2.0,0,0.0,32700.76,32700.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,39.0,F,2.0,1.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,57.0,F,4.0,1.0,0,64793.3,2940.0,67733.3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,51.0,M,1.0,0.0,0,10876.84,0.0,10876.84
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,2.0,1.0,0,0.0,61947.84,61947.84
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,58.0,F,2.0,1.0,0,18000.0,6252.0,24252.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,29.0,M,2.0,0.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,28.0,F,3.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,65.0,M,1.0,0.0,0,22536.8,0.0,22536.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,26.0,F,2.0,1.0,0,21230.82,384.0,21614.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,33.0,F,4.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,40.0,F,3.0,2.0,0,92379.56,0.0,92379.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,76.0,M,1.0,0.0,0,0.0,11712.0,11712.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,32.0,F,6.0,4.0,0,90126.40000000001,1560.0,91686.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,48.0,F,1.0,0.0,0,0.0,13224.0,13224.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,36.0,F,6.0,3.0,0,56329.0,8400.0,64729.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,27.0,F,2.0,1.0,0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,28.0,F,2.0,1.0,0,0.0,2772.0,2772.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,39.0,F,4.0,2.0,0,0.0,55653.0,55653.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,2.0,1.0,0,23945.48,0.0,23945.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,,,6.0,3.0,0,78860.59999999999,9624.0,88484.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,,,4.0,3.0,0,84493.76000000001,0.0,84493.76000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,38.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,1.0,0,90126.40000000001,5400.0,95526.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,5.0,3.0,0,0.0,18840.0,18840.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,46.0,F,4.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,,,2.0,1.0,0,0.0,15312.0,15312.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,56.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,,,6.0,3.0,0,79987.44,1800.0,81787.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,1.0,0.0,0,39912.6,9192.0,49104.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,,,4.0,2.0,0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,50.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,29.0,F,5.0,4.0,0,90147.2,10141.56,100288.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,3.0,0.0,0,77734.28,9432.0,87166.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,5.0,3.0,0,38312.56,3600.0,41912.56
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,59.0,F,2.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,,,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,29.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,3.0,2.0,0,49230.48,2400.0,51630.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,67031.64,0.0,67031.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,39.0,F,4.0,2.0,0,0.0,19668.0,19668.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,46.0,F,2.0,1.0,0,0.0,16800.0,16800.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,33.0,M,4.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,40.0,F,2.0,1.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,6.0,4.0,0,0.0,102857.04000000001,102857.04000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,40.0,F,5.0,2.0,0,92526.40000000001,0.0,92526.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,38.0,F,4.0,2.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,33.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,39.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,33.0,F,5.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,39.0,F,4.0,1.0,0,0.0,26255.32,26255.32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,45.0,F,3.0,2.0,0,57599.1,0.0,57599.1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,29.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,56.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,31.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,29.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,52.0,F,2.0,1.0,0,0.0,25672.120000000003,25672.120000000003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,29.0,F,3.0,2.0,0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,51.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,41.0,F,2.0,1.0,0,0.0,11328.0,11328.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,30.0,F,6.0,3.0,0,0.0,130683.28,130683.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,64099.1,0.0,64099.1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,35.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,40.0,F,3.0,2.0,0,80032.16,9168.0,89200.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,51.0,M,1.0,0.0,0,0.0,1680.0,1680.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,99283.08,0.0,99283.08
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,5.0,3.0,0,45779.5,20424.0,66203.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,24.0,F,2.0,1.0,0,0.0,10632.0,10632.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,47.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,44.0,F,5.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,4.0,2.0,0,0.0,10620.0,10620.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,43.0,F,2.0,0.0,0,53174.68,0.0,53174.68
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,,,2.0,1.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,50.0,F,3.0,2.0,0,0.0,38754.56,38754.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,29.0,F,2.0,1.0,0,57211.96,19152.12,76364.08
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,42.0,F,6.0,4.0,0,0.0,56991.200000000004,56991.200000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,4.0,2.0,0,42256.5,16902.600000000002,59159.100000000006
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,59.0,F,1.0,0.0,0,0.0,15660.0,15660.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,34.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,43.0,F,2.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,38.0,F,2.0,0.0,0,41287.48,15997.279999999999,57284.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,41.0,F,5.0,4.0,0,48341.54,22531.600000000002,70873.14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,38.0,F,3.0,1.0,0,53524.9,0.0,53524.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,51.0,F,3.0,2.0,0,0.0,22008.0,22008.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,40.0,F,4.0,2.0,0,0.0,9012.0,9012.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,32.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,52.0,F,3.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,67.0,M,1.0,0.0,0,240.0,10188.0,10428.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,39.0,F,5.0,3.0,0,0.0,40326.56,40326.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,41.0,F,2.0,1.0,0,65341.64,0.0,65341.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,70.0,F,4.0,1.0,0,0.0,16500.0,16500.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,,,1.0,0.0,0,25917.32,0.0,25917.32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,60.0,M,4.0,0.0,0,56329.0,9696.0,66025.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,59.0,M,1.0,0.0,0,0.0,23237.16,23237.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,67.0,F,1.0,0.0,0,0.0,8196.0,8196.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1,39.0,F,3.0,2.0,0,33797.4,4200.0,37997.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,63.0,F,4.0,0.0,0,0.0,9792.0,9792.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,38.0,F,1.0,0.0,0,66188.72,0.0,66188.72
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,4.0,2.0,0,0.0,7128.0,7128.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,40.0,F,6.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,41.0,M,6.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,47.0,F,4.0,2.0,0,49580.96,2400.0,51980.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,56.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,35.0,F,3.0,1.0,0,72101.12,0.0,72101.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,,,3.0,2.0,0,22531.600000000002,11400.0,33931.600000000006
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,42.0,F,6.0,3.0,0,95022.2,0.0,95022.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,61.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,5.0,4.0,0,0.0,7851.0,7851.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,37.0,F,5.0,3.0,0,76607.44,0.0,76607.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,51.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,31.0,F,2.0,1.0,0,0.0,37044.0,37044.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,36.0,M,5.0,3.0,0,30903.6,18684.0,49587.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,63.0,M,1.0,0.0,0,5322.2,7752.0,13074.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,38.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,32.0,F,3.0,1.0,0,43059.380000000005,0.0,43059.380000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,3.0,1.0,0,90631.06,11880.0,102511.06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,3.0,2.0,0,52047.84,16755.48,68803.31999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,39.0,F,8.0,6.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,29.0,M,3.0,1.0,0,0.0,2472.0,2472.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,40.0,M,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,54.0,F,1.0,0.0,0,7200.0,45063.200000000004,52263.200000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,98688.2,0.0,98688.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,46.0,F,2.0,0.0,0,0.0,11716.64,11716.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,39.0,F,4.0,3.0,0,50363.56,49794.68,100158.23999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,4.0,2.0,0,67594.8,0.0,67594.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1,26.0,F,4.0,3.0,0,54683.2,3840.0,58523.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,44.0,F,5.0,2.0,0,56342.0,0.0,56342.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,65.0,M,1.0,0.0,0,0.0,11868.0,11868.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,28.0,F,2.0,1.0,0,0.0,12336.0,12336.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,27.0,F,5.0,4.0,0,66580.8,0.0,66580.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,27.0,F,3.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,,,3.0,2.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,32.0,F,4.0,3.0,0,55307.46,18029.440000000002,73336.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,69.0,M,2.0,0.0,0,0.0,11604.0,11604.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,44.0,F,4.0,1.0,0,0.0,15396.64,15396.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,48.0,M,1.0,0.0,0,0.0,15180.0,15180.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,37.0,F,4.0,2.0,0,90126.40000000001,13518.96,103645.36000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,41.0,F,4.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,41.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,39.0,F,4.0,3.0,0,84065.28,13518.960000000001,97584.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,38.0,M,2.0,1.0,0,0.0,12384.0,12384.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,2.0,0,78878.8,13518.960000000001,92397.76000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,44.0,F,6.0,4.0,0,23616.84,35600.24,59217.08
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,48.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,,,5.0,3.0,0,0.0,17118.96,17118.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,47.0,F,3.0,2.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,34.0,F,5.0,4.0,0,72101.12,0.0,72101.12
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,36.0,M,5.0,2.0,0,11265.800000000001,7200.0,18465.800000000003
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,,,3.0,1.0,0,0.0,15192.0,15192.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,30.0,F,5.0,3.0,0,56329.0,6696.0,63025.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,38.0,F,4.0,3.0,0,64416.3,0.0,64416.3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,71.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,40.0,F,4.0,2.0,0,0.0,0.0,0.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,29.0,F,3.0,0.0,0,29185.26,2868.0,32053.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,41.0,F,4.0,2.0,0,40556.880000000005,1200.0,41756.880000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,3.0,2.0,0,73227.96,32960.200000000004,106188.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,5.0,3.0,0,0.0,156820.04,156820.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,44.0,F,2.0,1.0,0,78860.59999999999,0.0,78860.59999999999
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,54.0,F,1.0,0.0,0,0.0,13200.0,13200.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,,,4.0,2.0,0,90126.40000000001,0.0,90126.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,49.0,F,2.0,0.0,0,0.0,16344.0,16344.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,32.0,F,5.0,2.0,0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,35.0,F,8.0,5.0,0,0.0,41526.56,41526.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,44.0,F,5.0,1.0,0,0.0,97561.88,97561.88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,27.0,M,5.0,1.0,0,0.0,97561.88,97561.88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,51.0,F,4.0,3.0,0,0.0,24036.0,24036.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,25.0,F,3.0,1.0,0,49569.52,0.0,49569.52
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,41.0,M,1.0,0.0,0,33797.4,0.0,33797.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,44.0,F,5.0,2.0,0,76263.20000000001,31319.079999999998,107582.28000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,60.0,F,1.0,0.0,0,0.0,1788.0,1788.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,35.0,F,6.0,3.0,0,0.0,8256.0,8256.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,66.0,M,1.0,0.0,0,0.0,9468.0,9468.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,,,1.0,0.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,2.0,0,70749.12,0.0,70749.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,,,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,39.0,F,3.0,2.0,0,0.0,2256.0,2256.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,53.0,F,3.0,1.0,0,43946.76,13272.0,57218.76
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,39.0,F,5.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,41.0,F,4.0,0.0,0,0.0,22553.54,22553.54
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,,,5.0,3.0,0,81113.76000000001,0.0,81113.76000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,3.0,2.0,0,67594.8,4200.0,71794.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,38.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,59.0,F,3.0,0.0,0,51371.84,10440.0,61811.84
